,Brand,Product_Name,Price,Category
1743,SAMUELE FAILLI,Bea Leather Ankle Booties,$775,Shoes
1744,Tabitha Simmons,Swing Leather Ankle Boots,$995,Shoes
1745,Clergerie,Aston Leather Sandals,$475,Shoes
1746,Clergerie,Vicole Raffia Platform Oxfords,$425,Shoes
1747,Clergerie,Attach Leather Oxford Mules,$645,Shoes
1748,HIRAETH,Arbus Studded Faux-Leather Loafers,$395,Shoes
1749,Loeffler Randall,Grant Leather Ankle Boots,$450,Shoes
1750,Loeffler Randall,Juno Suede Mules,$395,Shoes
1751,FITFLOP LIMITED EDITION,Quilted Metallic Leather Slide Sandals,$250,Shoes
1752,Common Projects,Leather Hiking Boots,$680,Shoes
1753,Undercover,"""We Are Infinite"" Rubber Rainboots",$400,Shoes
1754,Alexander Wang,Women's Pia Leather Sneakers,$395,Shoes
1755,Manolo Blahnik,Maysale Suede Mules,$745,Shoes
1756,Undercover,"""We Are Infinite"" Rubber Rainboots",$400,Shoes
1757,Chloé,Susanna Ankle Boots,"$1,380",Shoes
1758,Manolo Blahnik,Allura Suede Slingback Pumps,$725,Shoes
1759,Alberta Ferretti,Studded Suede Knee Boots,"$1,140",Shoes
1760,The Row,Lady Di Suede Ballet Flats,$795,Shoes
1761,The Row,Lady Di Suede Ballet Flats,$795,Shoes
1762,The Row,Bourgeoise Crepe De Chine & Suede Pumps,$890,Shoes
1763,The Row,Minimal Suede Loafers,$795,Shoes
1764,R13,Shearling-Lined Suede Platform Ankle Boots,"$1,195",Shoes
1765,The Row,Tango Leather Ankle-Strap Sandals,$890,Shoes
1766,Vans,Women's Authentic Canvas Sneakers,$65,Shoes
1767,Vans,Women's OG Sk8-Hi LX Leather & Canvas Sneakers,$75,Shoes
1768,Saint Laurent,Cutout Suede Knee Boots,"$1,995",Shoes
1769,Rag & Bone,Women's RB Army Stamped Leather Sneakers,$295,Shoes
1770,Alexander Wang,Kennah Suede Ankle Boots,$895,Shoes
1771,The Row,Bare Leather Sandals,$790,Shoes
1772,Fendi,Rockoko Leather Ankle Boots,$950,Shoes
1773,Alaïa,Leopard-Printed Calf-Hair Platform Hiker Boots,"$2,065",Shoes
1774,Gianvito Rossi,Margaux Suede Ankle Boots,$995,Shoes
1775,Gianvito Rossi,Ruby Buckle-Detailed Patent Leather Flats,$695,Shoes
1776,Gianvito Rossi,Vernice Patent Leather & PVC Pumps,$815,Shoes
1777,Gianvito Rossi,Suede Ankle-Strap Sandals,$695,Shoes
1778,Gianvito Rossi,Martis Suede Ankle Boots,"$1,295",Shoes
1779,Gianvito Rossi,Mesh & Suede Mules,"$1,595",Shoes
1780,Gianvito Rossi,Piper Suede Ankle Boots,$995,Shoes
1781,Gianvito Rossi,Portofino Suede Platform Sandals,$845,Shoes
1782,Yeezy,Distressed Suede Ankle Boots,$520,Shoes
1783,Gianvito Rossi,Suede Ankle-Strap Sandals,$695,Shoes
1784,Gianvito Rossi,Denim Pumps,$695,Shoes
1785,Gianvito Rossi,Portofino Suede Platform Sandals,$845,Shoes
1786,Gianvito Rossi,Aramis Suede Mules,$795,Shoes
1787,Gianvito Rossi,Piper Suede Ankle Boots,$995,Shoes
1788,Gianvito Rossi,Margaux Leather Ankle Boots,$995,Shoes
1789,Gianvito Rossi,Martis Suede Ankle Boots,"$1,295",Shoes
1790,Saint Laurent,Loulou Velour Mules,$895,Shoes
1791,R13,Hawaiian-Printed Leather Cowboy Ankle Boots,"$1,225",Shoes
1792,The Row,Bare Leather Sandals,$790,Shoes
1793,Salvatore Ferragamo,Bow-Embellished Suede Pumps,$675,Shoes
1794,GIANNICO,Daphne Satin Mules,$950,Shoes
1795,Lanvin,Jewel-Embellished Moiré Mules,"$1,125",Shoes
1796,Vans,Women's Crushed Velvet Slip-On Sneakers,$100,Shoes
1797,Vans,Women's Crushed Velvet Slip-On Sneakers,$100,Shoes
1798,Fendi,"Women's ""Fendi Mania"" Rubber Slide Sandals",$650,Shoes
1799,Fendi,"""Fendi Mania"" Leather Pumps",$990,Shoes
1800,Fendi,"Women's ""Fendi Mania"" Leather Sneakers",$950,Shoes
1801,ALCHIMIA DI BALLIN,Perca Rubber & Neoprene Ankle Boots,$825,Shoes
1802,ALCHIMIA DI BALLIN,Tara Neoprene Ankle-Wrap Platform Sandals,$695,Shoes
1803,ALCHIMIA DI BALLIN,Alesti Glitter Pumps,$595,Shoes
1804,CALVIN KLEIN 205W39NYC,Specchio Leather Ankle-Strap Sandals,$990,Shoes
1805,Paul Andrew,Banner Suede Ankle Boots,$895,Shoes
1806,CALVIN KLEIN 205W39NYC,Women's Rubber-Strap Leather & Neoprene Sneakers,$590,Shoes
1807,ALCHIMIA DI BALLIN,Tara Leather Ankle-Wrap Platform Sandals,$695,Shoes
1808,ALCHIMIA DI BALLIN,Alesti Leather Pumps,$595,Shoes
1809,Rag & Bone,Westin Studded Suede Ankle Boots,$550,Shoes
