,Brand,Product_Name,Price,Category
89,WANT LES ESSENTIELS,O'Hare Shopper Tote Bag,$250,Bags/Leather_Goods
90,Balenciaga,Classic Backpack,$895,Bags/Leather_Goods
91,Fendi,Bag Bugs Leather Card Case,$300,Bags/Leather_Goods
92,Prada,Sling Backpack,"$1,120",Bags/Leather_Goods
93,Gucci,Logo Drawstring Backpack,"$1,980",Bags/Leather_Goods
94,Prada,Belt Bag,$895,Bags/Leather_Goods
95,Christian Louboutin,Kios Leather Card Case,$280,Bags/Leather_Goods
96,Christian Louboutin,Clipsos Leather Money-Clip Billfold,$420,Bags/Leather_Goods
97,Christian Louboutin,Signature-Sole Key Chain,$240,Bags/Leather_Goods
98,WANT LES ESSENTIELS,Tacoma Canvas Belt Bag,$195,Bags/Leather_Goods
99,Christian Louboutin,Clipsos Money Clip Billfold,$450,Bags/Leather_Goods
100,Christian Louboutin,Kios Leather Card Case,$290,Bags/Leather_Goods
101,Balenciaga,Logo Leather Card Case,$295,Bags/Leather_Goods
102,Saint Laurent,Studded Leather Card Case,$275,Bags/Leather_Goods
103,Gucci,Star Key Chain,$240,Bags/Leather_Goods
104,Prada,Leather Billfold,$440,Bags/Leather_Goods
105,Prada,Leather Card Case,$260,Bags/Leather_Goods
106,Salvatore Ferragamo,Revival Leather Billfold,$395,Bags/Leather_Goods
107,Salvatore Ferragamo,Revival Card Case,$295,Bags/Leather_Goods
108,Salvatore Ferragamo,Revival Leather Card Case,$295,Bags/Leather_Goods
109,Serapian,Evolution Leather Billfold,$375,Bags/Leather_Goods
110,Serapian,Evolution Leather Card Case,$165,Bags/Leather_Goods
111,Prada,City Sport Leather Billfold,$420,Bags/Leather_Goods
112,Prada,City Sport Leather Folding Card Case,$320,Bags/Leather_Goods
113,Prada,City Sport Leather Card Case,$260,Bags/Leather_Goods
114,Givenchy,Leather Card Case,$365,Bags/Leather_Goods
115,Prada,Belt Bag,"$1,020",Bags/Leather_Goods
116,Gucci,NY Yankees™ Backpack,"$2,390",Bags/Leather_Goods
117,Gucci,Appliquéd Convertible Belt Bag,"$1,490",Bags/Leather_Goods
118,Gucci,NY Yankees™ Oversized Convertible Belt Bag,"$1,590",Bags/Leather_Goods
119,Gucci,NY Yankees™ Satin Backpack,"$2,390",Bags/Leather_Goods
120,Gucci,Logo Key Chain,$220,Bags/Leather_Goods
121,Prada,Leather-Trimmed Belt Bag,$650,Bags/Leather_Goods
122,Salvatore Ferragamo,Revival Leather Billfold,$395,Bags/Leather_Goods
123,Salvatore Ferragamo,Revival Leather Billfold,$395,Bags/Leather_Goods
124,Saint Laurent,Pineapple-Embossed Leather Card Case,$275,Bags/Leather_Goods
125,Saint Laurent,Leather Top-Zip Card Case,$325,Bags/Leather_Goods
126,Saint Laurent,Leather Card Case,$275,Bags/Leather_Goods
127,Prada,Leather Card Case,$240,Bags/Leather_Goods
128,Prada,Leather Billfold,$395,Bags/Leather_Goods
129,Prada,Leather Pouch,$650,Bags/Leather_Goods
130,Gucci,Appliquéd Backpack,"$1,450",Bags/Leather_Goods
131,Balenciaga,Leather Pouch,$750,Bags/Leather_Goods
