,Brand,Product_Name,Price,Category
293,Jean Atelier,Brief-Inset Straight Jeans,$525,Jeans
294,Jean Atelier,Laurent Straight Jeans,$395,Jeans
295,J Brand,Natasha Stretch-Cotton High-Rise Skinny Crop Jeans,$278,Jeans
296,J Brand,Maria Faux-Leather High-Rise Skinny Jeans,$248,Jeans
297,Jean Atelier,Ryan Straight Crop Jeans,$395,Jeans
298,FRAME,Le Sylvie Slender Straight Jeans,$275,Jeans
299,FRAME,Le High Straight Jeans,$225,Jeans
300,The Row,Katelyn High-Rise Jeans,$620,Jeans
301,J Brand,835 Mid-Rise Capri Jeans,$228,Jeans
302,RE/DONE,High-Rise Ankle Crop Jeans,$225,Jeans
303,J Brand,High-Rise Lace-Up Skinny Jeans,$328,Jeans
304,J Brand,Mid-Rise Crop Skinny Jeans,$198,Jeans
305,MOUSSY VINTAGE,Kelley Distressed Tapered Jeans,$340,Jeans
306,MOUSSY VINTAGE,Velma Skinny Jeans,$315,Jeans
307,MOUSSY VINTAGE,Glendele Distressed Skinny Jeans,$360,Jeans
308,MOUSSY VINTAGE,Helix Skinny Jeans,$360,Jeans
309,MOUSSY VINTAGE,Hampshire Distressed Tapered Jeans,$460,Jeans
310,MOUSSY VINTAGE,Velma Skinny Jeans,$340,Jeans
311,MOUSSY VINTAGE,Vivian Distressed Skinny Jeans,$360,Jeans
312,MOUSSY VINTAGE,Viola Wide Straight Jeans,$360,Jeans
313,MOUSSY VINTAGE,"""Irving Boy"" Skinny Jeans",$360,Jeans
314,MOUSSY VINTAGE,Velma Skinny Jeans,$340,Jeans
315,3x1,Jackie High-Rise Slim Jeans,$255,Jeans
316,GRLFRND,Carla Wide-Leg Jeans,$248,Jeans
317,GRLFRND,Bobbi Distressed Crop Wide-Leg Jeans,$248,Jeans
318,GRLFRND,Kiara Tomboy Boyfriend Jeans,$248,Jeans
319,RE/DONE,High-Rise Ankle Crop Skinny Jeans,$250,Jeans
320,RE/DONE,High Rise Stovepipe Jeans,$235,Jeans
321,RE/DONE,High-Rise Levi's® Jeans,$350,Jeans
322,Jordache,Slim-Straight Jeans,$245,Jeans
323,Jordache,Logo-Print Slim-Straight Jeans,$275,Jeans
324,Jordache,Stretch-Cotton High-Rise Boot Jeans,$225,Jeans
325,Jordache,Gradient-Dyed Slim-Straight Jeans,$275,Jeans
326,CALVIN KLEIN 205W39NYC,Reflective-Tape-Trimmed Jeans,$690,Jeans
327,R13,Kate Low-Rise Cuffed Skinny Jeans,$395,Jeans
328,Rag & Bone,Hana Mid-Rise Flared Jeans,$225,Jeans
329,Valentino,Denim Wide-Leg Pants,$890,Jeans
330,J Brand,Selena Distressed Mid-Rise Boot-Cut Crop Jeans,$248,Jeans
331,Balmain,Foldover High-Waist Belted Jeans,$795,Jeans
332,Chloé,Contrast-Stitched Slim Flared Jeans,$895,Jeans
333,Isabel Marant,Rei High-Rise Jeans,$500,Jeans
334,Isabel Marant,Roger High-Rise Jeans,$515,Jeans
335,CQY,"""Vinyl"" Selvedge Boyfriend Jeans",$315,Jeans
336,CQY,Sunday Crop Wide-Leg Jeans,$260,Jeans
337,CQY,Palme High-Rise Skinny Jeans,$260,Jeans
338,CQY,Wes High-Rise Boot-Cut Jeans,$275,Jeans
339,CQY,Friend High-Rise Straight Jeans,$260,Jeans
340,CQY,Palme High-Rise Skinny Jeans,$260,Jeans
341,R13,Boy Skinny Jeans,$395,Jeans
342,R13,Denim-Overlay Short Jeans,$695,Jeans
343,R13,"""Boy Skinny"" Jeans",$345,Jeans
344,Rag & Bone,Rosie Cotton Corduroy Ankle Skinny Jeans,$250,Jeans
345,R13,Hawaiian-Print-Inset Distressed Boyfriend Jeans,$495,Jeans
346,R13,Kate Crop Skinny Jeans,$425,Jeans
347,R13,Sequin-Detailed Distressed Boyfriend Jeans,$645,Jeans
348,Rag & Bone,Dre Distressed Ankle Jeans,$250,Jeans
349,Ksubi,Slim Pin Logo Jeans,$290,Jeans
350,AKIRA NAKA,Dixie Straight Jeans,$525,Jeans
351,RE/DONE,High Rise Stovepipe Jeans,$260,Jeans
352,The Row,Edna Wide-Leg Jeans,$650,Jeans
353,Saint Laurent,Metallic Skinny Jeans,$890,Jeans
354,FRAME,Le Skinny De Jeanne Snap-Vent Jeans,$245,Jeans
355,ADAPTATION,Distressed Wide-Leg Crop Jeans,$395,Jeans
356,AMIRI,Thrasher Distressed Skinny Crop Jeans,$750,Jeans
357,Balenciaga,V'd-Waist Skinny Jeans,$690,Jeans
358,Rag & Bone,Hana Leather Crop Jeans,$995,Jeans
359,Philosophy di Lorenzo Serafini,High-Rise Jeans,$395,Jeans
360,3x1,Relaxed Carpenter Jeans,$255,Jeans
361,3x1,High-Rise Flared Jeans,$255,Jeans
362,3x1,Nicolette Wide-Leg Crop Jeans,$225,Jeans
363,3x1,Distressed High-Rise Crop Jeans,$245,Jeans
364,Ulla Johnson,Ellis Topstitched Crop Flared Jeans,$325,Jeans
365,Lisa Perry,Fleurty Embroidered Jeans,$450,Jeans
366,J Brand,Maria High-Rise Skinny Jeans,$228,Jeans
367,RE/DONE,Double Needle Crop Jeans,$250,Jeans
368,Saint Laurent,High-Rise Skinny Jeans,$690,Jeans
369,FRAME,Le High Skinny Crop Jeans,$195,Jeans
370,FRAME,Le Mini Boot Jeans,$230,Jeans
371,FRAME,Le Sylvie Distressed Jeans,$225,Jeans
372,FRAME,Le Sylvie Crop Straight Jeans,$225,Jeans
373,FRAME,Le Sylvie Crop Jeans,$225,Jeans
374,KATHARINE HAMNETT LONDON,Marina Striped Flared Jeans,$475,Jeans
375,Ksubi,Hi & Wasted Skinny Crop Jeans,$190,Jeans
376,Ksubi,Slim Pin Jeans,$190,Jeans
377,L'Agence,Margot Coated Skinny Jeans,$245,Jeans
378,NSF,The Wallace Skinny Jeans,$225,Jeans
379,Current/Elliott,Maritime High-Rise Flared Jeans,$278,Jeans
380,L'Agence,Piper Velvet Skinny Jeans,$295,Jeans
381,Ulla Johnson,Ellis Crop Flared Jeans,$295,Jeans
382,AMIRI,Denim Cargo Jeans,"$1,250",Jeans
383,L'Agence,Margot High-Rise Coated Skinny Jeans,$325,Jeans
384,J Brand,Joan High-Rise Wide-Leg Crop Jeans,$278,Jeans
385,J Brand,Joan High-Rise Wide-Leg Jeans,$228,Jeans
386,L'Agence,Margot High-Rise Skinny Crop Jeans,$245,Jeans
387,Faith Connexion,Distressed Flared Jeans,$640,Jeans
388,Burberry,Monogram-Patch Straight Jeans,$690,Jeans
389,Heron Preston,Distressed Straight Jeans,$575,Jeans
390,Helmut Lang,Slim-Straight Jeans,$320,Jeans
